HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b9q2,b9q3,b9q4,NSC,MLT
532146011,771,53214,77,182,1,1,032,03,0320,20,20,32,1,0321,6,01,1,10,12,6,2700,2,139200
532146011,771,53214,77,182,1,1,032,03,0320,20,20,32,1,0321,6,01,1,10,13,6,2700,2,139200
532182011,771,53218,77,182,1,1,032,03,0322,22,22,11,1,0323,2,01,1,10,05,6,3000,2,1050
532182011,771,53218,77,182,1,1,032,03,0322,22,22,11,1,0323,2,01,1,10,06,1,10000,2,1050
532182011,771,53218,77,182,1,1,032,03,0322,22,22,11,1,0323,2,01,1,10,13,7,13000,2,1050
532185051,771,53218,77,182,1,1,032,03,0322,22,22,11,1,0323,5,05,1,10,05,8,2500,2,1050
532185051,771,53218,77,182,1,1,032,03,0322,22,22,11,1,0323,5,05,1,10,13,8,2500,2,1050
532186011,771,53218,77,182,1,1,032,03,0322,22,22,11,1,0323,6,01,1,10,05,8,2500,2,3150
532186011,771,53218,77,182,1,1,032,03,0322,22,22,11,1,0323,6,01,1,10,13,8,2500,2,3150
532031011,771,53203,77,182,1,1,032,03,0322,22,22,31,1,0323,1,01,1,10,05,3,350,2,121625
532031011,771,53203,77,182,1,1,032,03,0322,22,22,31,1,0323,1,01,1,10,13,3,350,2,121625
532051011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,1,01,1,10,01,1,10500,2,28050
532051011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,1,01,1,10,05,3,270,2,28050
532051011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,1,01,1,10,07,1,200000,2,28050
532051011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,1,01,1,10,13,5,210770,2,28050
532051021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,1,02,1,10,01,1,3500,2,28050
532051021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,1,02,1,10,05,4,700,2,28050
532051021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,1,02,1,10,07,1,200000,2,28050
532051021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,1,02,1,10,13,6,204200,2,28050
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,01,1,47500,2,2475
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,02,1,51500,2,2475
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,03,1,44000,2,2475
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,04,1,28800,2,2475
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,05,5,370,2,2475
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,06,1,10800,2,2475
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,07,3,600000,2,2475
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,12,3,950,2,2475
532052011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,01,1,10,13,16,783920,2,2475
532052021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,02,1,10,05,3,280,2,2475
532052021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,02,1,10,07,1,200000,2,2475
532052021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,2,02,1,10,13,4,200280,2,2475
532053011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,01,1,10,05,3,170,2,5775
532053011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,01,1,10,07,1,250000,2,5775
532053011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,01,1,10,12,1,250,2,5775
532053011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,01,1,10,13,5,250420,2,5775
532053021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,02,1,10,05,4,400,2,5775
532053021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,02,1,10,06,1,10500,2,5775
532053021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,02,1,10,07,3,600000,2,5775
532053021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,02,1,10,12,3,1000,2,5775
532053021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,3,02,1,10,13,11,611900,2,5775
532054011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,4,01,1,10,05,4,320,2,26400
532054011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,4,01,1,10,07,1,150000,2,26400
532054011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,4,01,1,10,12,2,1000,2,26400
532054011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,4,01,1,10,13,7,151320,2,26400
532054021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,4,02,1,10,05,2,150,2,26400
532054021,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,4,02,1,10,13,2,150,2,26400
532055011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,5,01,1,10,05,2,130,2,20625
532055011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,5,01,1,10,13,2,130,2,20625
532056011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,6,01,1,10,05,3,350,2,42900
532056011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,6,01,1,10,06,1,4000,2,42900
532056011,771,53205,77,182,1,1,032,03,0322,22,22,21,1,0323,6,01,1,10,13,4,4350,2,42900
532091011,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,1,01,1,10,05,3,2000,2,6450
532091011,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,1,01,1,10,07,1,12000,2,6450
532091011,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,1,01,1,10,13,4,14000,2,6450
532091021,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,1,02,1,10,05,5,35000,2,6450
532091021,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,1,02,1,10,07,1,12000,2,6450
532091021,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,1,02,1,10,13,6,47000,2,6450
532094011,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,4,01,1,10,05,6,30000,2,6450
532094011,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,4,01,1,10,07,1,10000,2,6450
532094011,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,4,01,1,10,13,7,40000,2,6450
532094021,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,4,02,1,10,05,5,2000,2,6450
532094021,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,4,02,1,10,07,1,10000,2,6450
532094021,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,4,02,1,10,13,6,12000,2,6450
532095011,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,5,01,1,10,05,5,20000,2,6450
532095011,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,5,01,1,10,13,5,20000,2,6450
532095021,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,5,02,1,10,05,4,2000,2,6450
532095021,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,5,02,1,10,13,4,2000,2,6450
532095031,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,5,03,1,10,05,6,30000,2,6450
532095031,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,5,03,1,10,07,1,12000,2,6450
532095031,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,5,03,1,10,13,7,42000,2,6450
532096031,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,6,03,1,10,05,5,6000,2,19350
532096031,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,6,03,1,10,07,1,10000,2,19350
532096031,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,6,03,1,10,13,6,16000,2,19350
532096041,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,6,04,1,10,05,4,1500,2,19350
532096041,771,53209,77,182,1,1,031,03,0301,01,01,11,2,0311,6,04,1,10,13,4,1500,2,19350
532021011,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,1,01,1,10,05,2,10000,2,39200
532021011,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,1,01,1,10,07,1,12000,2,39200
532021011,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,1,01,1,10,13,3,22000,2,39200
532021031,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,1,03,1,10,03,1,10000,2,39200
532021031,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,1,03,1,10,05,1,5000,2,39200
532021031,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,1,03,1,10,07,1,8000,2,39200
532021031,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,1,03,1,10,13,3,23000,2,39200
532024011,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,4,01,1,10,05,3,50000,2,117600
532024011,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,4,01,1,10,07,1,10000,2,117600
532024011,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,4,01,1,10,12,3,1100,2,117600
532024011,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,4,01,1,10,13,7,61100,2,117600
532024021,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,4,02,1,10,05,3,1000,2,117600
532024021,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,4,02,1,10,07,1,14000,2,117600
532024021,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,4,02,1,10,12,1,600,2,117600
532024021,771,53202,77,182,1,1,031,03,0301,01,01,21,2,0311,4,02,1,10,13,5,15600,2,117600
532011011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,01,1,10,06,1,30000,2,44100
532011011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,01,1,10,07,1,40000,2,44100
532011011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,01,1,10,09,3,7000,2,44100
532011011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,01,1,10,12,2,4000,2,44100
532011011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,01,1,10,13,7,81000,2,44100
532011021,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,02,1,10,05,1,1000,2,44100
532011021,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,02,1,10,06,1,30000,2,44100
532011021,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,02,1,10,07,1,40000,2,44100
532011021,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,02,1,10,12,2,5000,2,44100
532011021,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,02,1,10,13,5,76000,2,44100
532011031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,03,1,10,01,1,40000,2,44100
532011031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,03,1,10,05,7,8000,2,44100
532011031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,03,1,10,07,1,40000,2,44100
532011031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,03,1,10,09,3,25000,2,44100
532011031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,03,1,10,12,4,8000,2,44100
532011031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,03,1,10,13,16,121000,2,44100
532011041,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,04,1,10,05,6,4000,2,44100
532011041,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,04,1,10,06,1,30000,2,44100
532011041,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,04,1,10,07,1,40000,2,44100
532011041,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,04,1,10,08,1,4000,2,44100
532011041,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,04,1,10,09,3,7000,2,44100
532011041,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,04,1,10,12,4,7000,2,44100
532011041,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,1,04,1,10,13,16,92000,2,44100
532014031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,4,03,1,10,01,1,40000,2,496125
532014031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,4,03,1,10,03,1,20000,2,496125
532014031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,4,03,1,10,05,12,2500,2,496125
532014031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,4,03,1,10,07,1,10000,2,496125
532014031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,4,03,1,10,12,4,8000,2,496125
532014031,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,4,03,1,10,13,19,80500,2,496125
532016011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,6,01,1,10,05,1,1000,2,837900
532016011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,6,01,1,10,09,2,5000,2,837900
532016011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,6,01,1,10,12,2,4000,2,837900
532016011,771,53201,77,182,1,1,031,03,0301,01,01,31,2,0311,6,01,1,10,13,5,10000,2,837900
532061011,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,1,01,1,10,01,1,6200,1,235950
532061011,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,1,01,1,10,05,7,1500,1,235950
532061011,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,1,01,1,10,06,1,5800,1,235950
532061011,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,1,01,1,10,13,9,13500,1,235950
532061021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,1,02,1,10,03,1,6400,1,235950
532061021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,1,02,1,10,05,12,2600,1,235950
532061021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,1,02,1,10,07,1,24000,1,235950
532061021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,1,02,1,10,13,14,33000,1,235950
532062021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,2,02,1,10,01,1,8500,1,24200
532062021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,2,02,1,10,05,10,2500,1,24200
532062021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,2,02,1,10,07,1,10000,1,24200
532062021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,2,02,1,10,09,1,42000,1,24200
532062021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,2,02,1,10,12,3,1500,1,24200
532062021,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,2,02,1,10,13,16,64500,1,24200
532064011,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,4,01,1,10,05,4,32000,1,72600
532064011,771,53206,77,182,1,1,031,03,0302,02,02,21,2,0310,4,01,1,10,13,4,32000,1,72600
532041011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,01,1,10,01,2,23500,2,6686
532041011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,01,1,10,03,2,125000,2,6686
532041011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,01,1,10,04,1,24000,2,6686
532041011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,01,1,10,05,14,13000,2,6686
532041011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,01,1,10,07,7,280000,2,6686
532041011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,01,1,10,09,2,6000,2,6686
532041011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,01,1,10,12,8,6500,2,6686
532041011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,01,1,10,13,36,478000,2,6686
532041021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,02,1,10,01,2,48000,2,6686
532041021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,02,1,10,03,3,380000,2,6686
532041021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,02,1,10,04,1,50000,2,6686
532041021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,02,1,10,05,12,12000,2,6686
532041021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,02,1,10,07,11,600000,2,6686
532041021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,02,1,10,09,3,12000,2,6686
532041021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,02,1,10,12,10,8000,2,6686
532041021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,02,1,10,13,42,1110000,2,6686
532041031,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,03,1,10,01,1,28000,2,6686
532041031,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,03,1,10,05,5,900,2,6686
532041031,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,03,1,10,07,1,32000,2,6686
532041031,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,03,1,10,09,1,1200,2,6686
532041031,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,03,1,10,13,8,62100,2,6686
532041041,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,04,1,10,01,1,12000,2,6686
532041041,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,04,1,10,03,4,350000,2,6686
532041041,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,04,1,10,04,1,25000,2,6686
532041041,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,04,1,10,05,10,5000,2,6686
532041041,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,04,1,10,07,3,180000,2,6686
532041041,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,04,1,10,09,2,22000,2,6686
532041041,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,04,1,10,12,5,4000,2,6686
532041041,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,04,1,10,13,26,598000,2,6686
532041051,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,05,1,10,01,1,12000,2,6686
532041051,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,05,1,10,03,2,120000,2,6686
532041051,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,05,1,10,05,11,6000,2,6686
532041051,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,05,1,10,07,2,110000,2,6686
532041051,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,05,1,10,09,7,150000,2,6686
532041051,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,05,1,10,13,23,398000,2,6686
532041061,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,06,1,10,01,1,8000,2,6686
532041061,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,06,1,10,03,1,11000,2,6686
532041061,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,06,1,10,05,8,2200,2,6686
532041061,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,06,1,10,07,1,30000,2,6686
532041061,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,06,1,10,12,5,7500,2,6686
532041061,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,06,1,10,13,16,58700,2,6686
532041071,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,07,1,10,01,2,12500,2,6686
532041071,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,07,1,10,03,1,25000,2,6686
532041071,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,07,1,10,04,1,15000,2,6686
532041071,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,07,1,10,05,15,10000,2,6686
532041071,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,07,1,10,07,7,245000,2,6686
532041071,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,07,1,10,09,2,5000,2,6686
532041071,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,07,1,10,12,6,8000,2,6686
532041071,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,1,07,1,10,13,34,320500,2,6686
532042011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,01,1,10,01,1,8000,2,5200
532042011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,01,1,10,03,1,1600,2,5200
532042011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,01,1,10,05,10,2400,2,5200
532042011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,01,1,10,07,1,30000,2,5200
532042011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,01,1,10,09,2,8000,2,5200
532042011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,01,1,10,12,4,4500,2,5200
532042011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,01,1,10,13,19,54500,2,5200
532042021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,02,1,10,01,1,8500,2,5200
532042021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,02,1,10,03,1,2000,2,5200
532042021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,02,1,10,05,12,3000,2,5200
532042021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,02,1,10,09,3,10000,2,5200
532042021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,02,1,10,12,5,5000,2,5200
532042021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,2,02,1,10,13,22,28500,2,5200
532043011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,01,1,10,01,1,8000,2,7800
532043011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,01,1,10,03,1,1500,2,7800
532043011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,01,1,10,05,10,2500,2,7800
532043011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,01,1,10,07,1,30000,2,7800
532043011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,01,1,10,09,2,11000,2,7800
532043011,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,01,1,10,13,15,53000,2,7800
532043021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,02,1,10,05,4,400,2,7800
532043021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,02,1,10,07,1,25000,2,7800
532043021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,02,1,10,09,1,500,2,7800
532043021,771,53204,77,182,1,1,031,03,0303,03,03,11,2,0310,3,02,1,10,13,6,25900,2,7800
532081011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,1,01,1,10,06,1,12000,2,75350
532081011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,1,01,1,10,07,1,22000,2,75350
532081011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,1,01,1,10,09,2,500,2,75350
532081011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,1,01,1,10,13,4,34500,2,75350
532082011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,2,01,1,10,05,2,100,2,6850
532082011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,2,01,1,10,06,1,5000,2,6850
532082011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,2,01,1,10,07,1,28000,2,6850
532082011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,2,01,1,10,13,4,33100,2,6850
532083011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,3,01,1,10,05,5,600,2,41100
532083011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,3,01,1,10,07,1,20000,2,41100
532083011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,3,01,1,10,09,1,500,2,41100
532083011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,3,01,1,10,13,7,21100,2,41100
532086011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,6,01,1,10,05,6,4000,2,75350
532086011,771,53208,77,182,1,1,031,03,0303,03,03,21,2,0310,6,01,1,10,13,6,4000,2,75350
532651011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,1,01,1,10,01,2,80000,2,39867
532651011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,1,01,1,10,02,1,40000,2,39867
532651011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,1,01,1,10,12,1,15000,2,39867
532651011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,1,01,1,10,13,4,135000,2,39867
532652011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,2,01,1,10,05,2,100,2,14950
532652011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,2,01,1,10,13,2,100,2,14950
532654011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,4,01,1,10,05,5,200,2,156975
532654011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,4,01,1,10,12,2,600,2,156975
532654011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,4,01,1,10,13,7,800,2,156975
532654021,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,4,02,1,10,05,4,200,2,156975
532654021,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,4,02,1,10,12,4,1000,2,156975
532654021,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,4,02,1,10,13,8,1200,2,156975
532655011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,5,01,1,10,05,6,300,2,82225
532655011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,5,01,1,10,12,3,1000,2,82225
532655011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,5,01,1,10,13,9,1300,2,82225
532656011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,6,01,1,10,05,2,150,2,448500
532656011,771,53265,77,182,1,1,031,03,0304,04,04,21,2,0312,6,01,1,10,13,2,150,2,448500
532671011,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,01,1,10,01,1,30000,2,134550
532671011,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,01,1,10,05,6,4000,2,134550
532671011,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,01,1,10,07,1,30000,2,134550
532671011,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,01,1,10,11,4,3000,2,134550
532671011,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,01,1,10,12,4,1500,2,134550
532671011,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,01,1,10,13,16,68500,2,134550
532671021,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,02,1,10,05,5,400,2,134550
532671021,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,02,1,10,13,5,400,2,134550
532671031,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,03,1,10,01,2,90000,2,134550
532671031,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,03,1,10,02,1,35000,2,134550
532671031,771,53267,77,182,1,1,031,03,0304,04,04,31,2,0312,1,03,1,10,05,5,450,2,134550
