HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b14q2,b14q3,b14q4,b14q5,b14q6,b14q7,b14q8,NSC,MLT
575301012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,1,01,2,16,97,,290,0,250,0,540,2,108850
575301022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,1,02,2,16,11,,240,,210,,450,2,108850
575301022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,1,02,2,16,97,,240,0,210,0,450,2,108850
575302012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,2,01,2,16,10,,,,450,,450,2,62200
575302012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,2,01,2,16,11,,290,,180,,470,2,62200
575302012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,2,01,2,16,97,,290,0,630,0,920,2,62200
575302022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,2,02,2,16,11,,350,,190,,540,2,62200
575302022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,2,02,2,16,97,,350,0,190,0,540,2,62200
575303012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,3,01,2,16,11,,270,,180,,450,2,93300
575303012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,3,01,2,16,97,,270,0,180,0,450,2,93300
575303022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,3,02,2,16,11,,270,,260,,530,2,93300
575303022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,3,02,2,16,97,,270,0,260,0,530,2,93300
575304012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,4,01,2,16,11,,280,,190,,470,2,202150
575304012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,4,01,2,16,97,,280,0,190,0,470,2,202150
575304022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,4,02,2,16,11,,340,,220,,560,2,202150
575304022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,4,02,2,16,97,,340,0,220,0,560,2,202150
575305012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,5,01,2,16,11,,410,,270,,680,2,248800
575305012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,5,01,2,16,97,,410,0,270,0,680,2,248800
575305022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,5,02,2,16,11,,210,,150,,360,2,248800
575305022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,5,02,2,16,97,,210,0,150,0,360,2,248800
575306012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,6,01,2,16,11,,230,,180,,410,2,1663850
575306012,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,6,01,2,16,97,,230,0,180,0,410,2,1663850
575306022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,6,02,2,16,11,,290,,250,,540,2,1663850
575306022,771,57530,77,182,1,1,093,09,0953,53,53,32,2,0922,6,02,2,16,97,,290,0,250,0,540,2,1663850
575361012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,1,01,2,16,10,,,,2250,,2250,2,21700
575361012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,1,01,2,16,11,,260,,190,,450,2,21700
575361012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,1,01,2,16,97,,260,0,2440,0,2700,2,21700
575363012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,3,01,2,16,11,,290,,220,,510,2,21700
575363012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,3,01,2,16,97,,290,0,220,0,510,2,21700
575363022,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,3,02,2,16,11,,430,,240,,670,2,21700
575363022,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,3,02,2,16,97,,430,0,240,0,670,2,21700
575363032,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,3,03,2,16,10,,370,,210,,580,2,21700
575363032,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,3,03,2,16,97,,370,0,210,0,580,2,21700
575364012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,01,2,16,10,,,,550,,550,2,27125
575364012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,01,2,16,11,,350,,240,,590,2,27125
575364012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,01,2,16,97,,350,0,790,0,1140,2,27125
575364022,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,02,2,16,11,,340,,190,,530,2,27125
575364022,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,02,2,16,97,,340,0,190,0,530,2,27125
575364032,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,03,2,16,10,,,,840,,840,2,27125
575364032,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,03,2,16,11,,360,,170,,530,2,27125
575364032,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,03,2,16,97,,360,0,1010,0,1370,2,27125
575364042,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,04,2,16,11,,410,,290,,700,2,27125
575364042,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,4,04,2,16,97,,410,0,290,0,700,2,27125
575366012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,6,01,2,16,11,,290,,180,,470,2,358050
575366012,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,6,01,2,16,97,,290,0,180,0,470,2,358050
575366022,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,6,02,2,16,11,,210,,120,,330,2,358050
575366022,771,57536,77,182,1,1,093,09,0953,53,53,21,2,0922,6,02,2,16,97,,210,0,120,0,330,2,358050
575342022,771,57534,77,182,1,1,093,09,0953,53,53,11,2,0922,2,02,2,16,11,,500,,150,,650,2,12050
575342022,771,57534,77,182,1,1,093,09,0953,53,53,11,2,0922,2,02,2,16,97,,500,0,150,0,650,2,12050
575343012,771,57534,77,182,1,1,093,09,0953,53,53,11,2,0922,3,01,2,16,11,,50,,,,50,2,12050
575343012,771,57534,77,182,1,1,093,09,0953,53,53,11,2,0922,3,01,2,16,97,,50,0,0,0,50,2,12050
575344012,771,57534,77,182,1,1,093,09,0953,53,53,11,2,0922,4,01,2,16,11,,150,,,,150,2,12050
575344012,771,57534,77,182,1,1,093,09,0953,53,53,11,2,0922,4,01,2,16,97,,150,0,0,0,150,2,12050
575551012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,01,2,16,10,,,,1000,,1000,2,64350
575551012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,01,2,16,11,,,,130,,130,2,64350
575551012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,01,2,16,16,,,,300,,300,2,64350
575551012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,01,2,16,97,,0,0,1430,0,1430,2,64350
575551022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,02,2,16,11,,,,160,,160,2,64350
575551022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,02,2,16,15,,,,2500,,2500,2,64350
575551022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,02,2,16,16,,,,350,,350,2,64350
575551022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,02,2,16,97,,0,0,3010,0,3010,2,64350
575551032,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,03,2,16,16,,,,300,,300,2,64350
575551032,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,03,2,16,97,,0,0,300,0,300,2,64350
575551042,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,04,2,16,01,,700000,,,,700000,2,64350
575551042,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,04,2,16,11,,,,150,,150,2,64350
575551042,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,04,2,16,16,,,,400,,400,2,64350
575551042,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,1,04,2,16,97,,700000,0,550,0,700550,2,64350
575553012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,3,01,2,16,11,,,,150,,150,2,175500
575553012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,3,01,2,16,16,,,,200,,200,2,175500
575553012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,3,01,2,16,97,,0,0,350,0,350,2,175500
575553022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,3,02,2,16,10,,,23000,,,23000,2,175500
575553022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,3,02,2,16,11,,,,100,,100,2,175500
575553022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,3,02,2,16,16,,,,360,,360,2,175500
575553022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,3,02,2,16,97,,0,23000,460,0,23460,2,175500
575554012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,01,2,16,10,,,,570,,570,2,140400
575554012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,01,2,16,11,,,,110,,110,2,140400
575554012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,01,2,16,97,,0,0,680,0,680,2,140400
575554022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,02,2,16,11,,,,110,,110,2,140400
575554022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,02,2,16,16,,,,250,,250,2,140400
575554022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,02,2,16,97,,0,0,360,0,360,2,140400
575554032,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,03,2,16,11,,,,150,,150,2,140400
575554032,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,03,2,16,12,,,,1200,,1200,2,140400
575554032,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,03,2,16,15,,,,2800,,2800,2,140400
575554032,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,03,2,16,16,,,,250,,250,2,140400
575554032,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,03,2,16,97,,0,0,4400,0,4400,2,140400
575554042,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,04,2,16,11,,,,120,,120,2,140400
575554042,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,04,2,16,16,,,,300,,300,2,140400
575554042,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,4,04,2,16,97,,0,0,420,0,420,2,140400
575556012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,6,01,2,16,11,,,120,80,,200,2,585000
575556012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,6,01,2,16,16,,,,410,,410,2,585000
575556012,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,6,01,2,16,97,,0,120,490,0,610,2,585000
575556022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,6,02,2,16,11,,,,70,,70,2,585000
575556022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,6,02,2,16,16,,,,120,,120,2,585000
575556022,771,57555,77,182,1,1,093,09,0954,54,54,33,2,0922,6,02,2,16,97,,0,0,190,0,190,2,585000
575571012,771,57557,77,182,1,1,093,09,0954,54,54,32,2,0922,1,01,2,16,12,,1000,,500,,1500,2,29350
575571012,771,57557,77,182,1,1,093,09,0954,54,54,32,2,0922,1,01,2,16,97,,1000,0,500,0,1500,2,29350
575572012,771,57557,77,182,1,1,093,09,0954,54,54,32,2,0922,2,01,2,16,11,,,,100,,100,2,29350
575572012,771,57557,77,182,1,1,093,09,0954,54,54,32,2,0922,2,01,2,16,97,,0,0,100,0,100,2,29350
575574022,771,57557,77,182,1,1,093,09,0954,54,54,32,2,0922,4,02,2,16,02,,,12000,,,12000,2,161425
575574022,771,57557,77,182,1,1,093,09,0954,54,54,32,2,0922,4,02,2,16,97,,0,12000,0,0,12000,2,161425
575575012,771,57557,77,182,1,1,093,09,0954,54,54,32,2,0922,5,01,2,16,11,,100,,75,,175,2,278825
575575012,771,57557,77,182,1,1,093,09,0954,54,54,32,2,0922,5,01,2,16,97,,100,0,75,0,175,2,278825
575521012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,1,01,2,16,10,,,,450,,450,2,110800
575521012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,1,01,2,16,11,,450,,340,,790,2,110800
575521012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,1,01,2,16,97,,450,0,790,0,1240,2,110800
575521022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,1,02,2,16,11,,180,,150,,330,2,110800
575521022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,1,02,2,16,97,,180,0,150,0,330,2,110800
575522012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,2,01,2,16,10,,,,550,,550,2,55400
575522012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,2,01,2,16,11,,320,,210,,530,2,55400
575522012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,2,01,2,16,97,,320,0,760,0,1080,2,55400
575522022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,2,02,2,16,11,,270,,220,,490,2,55400
575522022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,2,02,2,16,97,,270,0,220,0,490,2,55400
575523012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,3,01,2,16,10,,,,650,,650,2,55400
575523012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,3,01,2,16,11,,340,,270,,610,2,55400
575523012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,3,01,2,16,97,,340,0,920,0,1260,2,55400
575523022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,3,02,2,16,10,,,,850,,850,2,55400
575523022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,3,02,2,16,11,,440,,360,,800,2,55400
575523022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,3,02,2,16,97,,440,0,1210,0,1650,2,55400
575524012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,4,01,2,16,10,,,,460,,460,2,277000
575524012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,4,01,2,16,11,,340,,250,,590,2,277000
575524012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,4,01,2,16,97,,340,0,710,0,1050,2,277000
575524022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,4,02,2,16,11,,390,,240,,630,2,277000
575524022,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,4,02,2,16,97,,390,0,240,0,630,2,277000
575526012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,6,01,2,16,11,,220,,150,,370,2,1551200
575526012,771,57552,77,182,1,1,093,09,0954,54,54,31,2,0922,6,01,2,16,97,,220,0,150,0,370,2,1551200
575511012,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,1,01,2,16,19,,750,,650,,1400,2,33150
575511012,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,1,01,2,16,98,,750,0,650,0,1400,2,33150
575515012,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,5,01,2,16,10,,,,650,,650,2,33150
575515012,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,5,01,2,16,11,,220,,190,,410,2,33150
575515012,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,5,01,2,16,97,,220,0,840,0,1060,2,33150
575516012,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,6,01,2,16,11,,120,,140,,260,2,33150
575516012,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,6,01,2,16,97,,120,0,140,0,260,2,33150
575516022,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,6,02,2,16,11,,240,,170,,410,2,33150
575516022,771,57551,77,182,1,1,093,09,0954,54,54,11,2,0922,6,02,2,16,97,,240,0,170,0,410,2,33150
575503032,771,57550,77,182,1,1,093,09,0954,54,54,34,2,0922,3,03,2,16,18,,,,200000,,200000,2,48400
575503032,771,57550,77,182,1,1,093,09,0954,54,54,34,2,0922,3,03,2,16,19,,,,5000,,5000,2,48400
575503032,771,57550,77,182,1,1,093,09,0954,54,54,34,2,0922,3,03,2,16,21,,,,1500,,1500,2,48400
575503032,771,57550,77,182,1,1,093,09,0954,54,54,34,2,0922,3,03,2,16,98,,0,0,206500,0,206500,2,48400
575504032,771,57550,77,182,1,1,093,09,0954,54,54,34,2,0922,4,03,2,16,01,,,,,,0,2,36300
575504032,771,57550,77,182,1,1,093,09,0954,54,54,34,2,0922,4,03,2,16,97,,0,0,0,0,0,2,36300
575561012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,01,2,16,11,,300,,,,300,2,95775
575561012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,01,2,16,13,,,1000,,,1000,2,95775
575561012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,01,2,16,19,,3000,,8000,,11000,2,95775
575561012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,01,2,16,97,,300,1000,0,0,1300,2,95775
575561012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,01,2,16,98,,3000,0,8000,0,11000,2,95775
575561022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,02,2,16,10,,,,1200,,1200,2,95775
575561022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,02,2,16,11,,200,,,,200,2,95775
575561022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,02,2,16,13,,,1500,,,1500,2,95775
575561022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,1,02,2,16,97,,200,1500,1200,0,2900,2,95775
575562022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,2,02,2,16,11,,400,,,,400,2,191550
575562022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,2,02,2,16,15,,,,20000,,20000,2,191550
575562022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,2,02,2,16,97,,400,0,20000,0,20400,2,191550
575564012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,01,2,16,11,,200,,,,200,2,63850
575564012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,01,2,16,13,,,2000,,,2000,2,63850
575564012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,01,2,16,16,,,1000,,,1000,2,63850
575564012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,01,2,16,97,,200,3000,0,0,3200,2,63850
575564022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,02,2,16,10,,,,2000,,2000,2,63850
575564022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,02,2,16,11,,300,,,,300,2,63850
575564022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,02,2,16,13,,25300,,,,25300,2,63850
575564022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,02,2,16,16,,,3000,,,3000,2,63850
575564022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,4,02,2,16,97,,25600,3000,2000,0,30600,2,63850
575565022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,5,02,2,16,11,,200,,,,200,2,1692025
575565022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,5,02,2,16,16,,,2500,,,2500,2,1692025
575565022,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,5,02,2,16,97,,200,2500,0,0,2700,2,1692025
575566012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,6,01,2,16,11,,500,,,,500,2,1468550
575566012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,6,01,2,16,13,,,2000,,,2000,2,1468550
575566012,771,57556,77,182,1,1,093,09,0955,55,55,31,2,0923,6,01,2,16,97,,500,2000,0,0,2500,2,1468550
575541012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,1,01,2,16,10,,,,2000,,2000,2,11950
575541012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,1,01,2,16,11,,500,,200,,700,2,11950
575541012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,1,01,2,16,15,,,,30000,,30000,2,11950
575541012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,1,01,2,16,97,,500,0,32200,0,32700,2,11950
575543012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,3,01,2,16,11,,,,200,,200,2,11950
575543012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,3,01,2,16,97,,0,0,200,0,200,2,11950
575543022,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,3,02,2,16,11,,,,200,,200,2,11950
575543022,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,3,02,2,16,97,,0,0,200,0,200,2,11950
575543032,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,3,03,2,16,10,,,,2000,,2000,2,11950
575543032,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,3,03,2,16,11,,500,,300,,800,2,11950
575543032,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,3,03,2,16,97,,500,0,2300,0,2800,2,11950
575545012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,01,2,16,11,,200,,100,,300,2,11950
575545012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,01,2,16,97,,200,0,100,0,300,2,11950
575545022,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,02,2,16,11,,,,100,,100,2,11950
575545022,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,02,2,16,97,,0,0,100,0,100,2,11950
575545032,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,03,2,16,11,,,,200,,200,2,11950
575545032,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,03,2,16,97,,0,0,200,0,200,2,11950
575545042,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,04,2,16,10,,,,2000,,2000,2,11950
575545042,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,04,2,16,11,,500,,300,,800,2,11950
575545042,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,5,04,2,16,97,,500,0,2300,0,2800,2,11950
575546012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,6,01,2,16,11,,,,100,,100,2,80663
575546012,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,6,01,2,16,97,,0,0,100,0,100,2,80663
575546022,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,6,02,2,16,11,,,,300,,300,2,80663
575546022,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,6,02,2,16,97,,0,0,300,0,300,2,80663
575546032,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,6,03,2,16,11,,400,,200,,600,2,80663
575546032,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,6,03,2,16,97,,400,0,200,0,600,2,80663
575546042,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,6,04,2,16,11,,,,200,,200,2,80663
575546042,771,57554,77,182,1,1,093,09,0955,55,55,11,2,0923,6,04,2,16,97,,0,0,200,0,200,2,80663
575581012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,1,01,2,16,01,,400000,,,,400000,2,13200
575581012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,1,01,2,16,10,,,,1200,,1200,2,13200
575581012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,1,01,2,16,11,,500,,,,500,2,13200
575581012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,1,01,2,16,15,,,,20000,,20000,2,13200
575581012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,1,01,2,16,97,,400500,0,21200,0,421700,2,13200
575582012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,2,01,2,16,11,,300,,,,300,2,26400
575582012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,2,01,2,16,13,,,3000,,,3000,2,26400
575582012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,2,01,2,16,97,,300,3000,0,0,3300,2,26400
575582022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,2,02,2,16,11,,300,,,,300,2,26400
575582022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,2,02,2,16,97,,300,0,0,0,300,2,26400
575584012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,4,01,2,16,11,,300,,,,300,2,13200
575584012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,4,01,2,16,97,,300,0,0,0,300,2,13200
575584022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,4,02,2,16,10,,,,1200,,1200,2,13200
575584022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,4,02,2,16,11,,400,,,,400,2,13200
575584022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,4,02,2,16,13,,,2000,,,2000,2,13200
575584022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,4,02,2,16,97,,400,2000,1200,0,3600,2,13200
575585012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,5,01,2,16,02,,,75000,,,75000,2,211200
575585012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,5,01,2,16,10,,,,1000,,1000,2,211200
575585012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,5,01,2,16,11,,350,,,,350,2,211200
575585012,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,5,01,2,16,97,,350,75000,1000,0,76350,2,211200
575585022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,5,02,2,16,11,,250,,,,250,2,211200
575585022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,5,02,2,16,97,,250,0,0,0,250,2,211200
575586022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,6,02,2,16,13,,,2000,,,2000,2,310200
575586022,771,57558,77,182,1,1,093,09,0955,55,55,21,2,0923,6,02,2,16,97,,0,2000,0,0,2000,2,310200
575733012,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,01,2,16,10,,,,1200,,1200,2,28050
575733012,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,01,2,16,11,,400,,,,400,2,28050
575733012,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,01,2,16,15,,,,8200,,8200,2,28050
575733012,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,01,2,16,97,,400,0,9400,0,9800,2,28050
575733032,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,03,2,16,10,,,,1000,,1000,2,28050
575733032,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,03,2,16,11,,200,,,,200,2,28050
575733032,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,03,2,16,97,,200,0,1000,0,1200,2,28050
575733042,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,04,2,16,10,,,,1500,,1500,2,28050
575733042,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,04,2,16,11,,500,,,,500,2,28050
575733042,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,04,2,16,97,,500,0,1500,0,2000,2,28050
575733052,771,57573,77,182,1,1,093,09,0955,55,55,32,2,0923,3,05,2,16,10,,,,1200,,1200,2,28050
