HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b7q2,b7q3,b7q4,NSC,MLT
532605021,771,53260,77,182,1,1,031,03,0305,05,05,31,2,0310,5,02,1,08,17,1,15000,2,294525
532664011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,01,1,08,07,1,2000,2,2857
532664011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,01,1,08,09,1,20000,2,2857
532664011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,01,1,08,13,2,22000,2,2857
532664011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,01,1,08,17,2,22000,2,2857
532664031,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,03,1,08,07,1,2000,2,2857
532664031,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,03,1,08,09,1,30000,2,2857
532664031,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,03,1,08,13,2,32000,2,2857
532664031,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,03,1,08,17,2,32000,2,2857
532664051,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,05,1,08,03,1,25000,2,2857
532664051,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,05,1,08,08,1,2000,2,2857
532664051,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,05,1,08,09,1,8000,2,2857
532664051,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,05,1,08,13,3,35000,2,2857
532664051,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,05,1,08,17,3,35000,2,2857
532664071,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,07,1,08,01,1,2000,2,2857
532664071,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,07,1,08,02,1,2000,2,2857
532664071,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,07,1,08,03,3,25000,2,2857
532664071,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,07,1,08,09,1,15000,2,2857
532664071,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,07,1,08,13,6,44000,2,2857
532664071,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,4,07,1,08,17,6,44000,2,2857
532665011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,01,1,08,02,2,4000,2,3750
532665011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,01,1,08,03,2,16000,2,3750
532665011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,01,1,08,08,1,3000,2,3750
532665011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,01,1,08,09,1,15000,2,3750
532665011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,01,1,08,13,6,38000,2,3750
532665011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,01,1,08,17,6,38000,2,3750
532665021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,02,1,08,02,2,4000,2,3750
532665021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,02,1,08,03,1,8000,2,3750
532665021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,02,1,08,08,1,3000,2,3750
532665021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,02,1,08,09,1,20000,2,3750
532665021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,02,1,08,13,5,35000,2,3750
532665021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,5,02,1,08,17,5,35000,2,3750
532666011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,6,01,1,08,02,1,2000,2,2500
532666011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,6,01,1,08,03,1,8000,2,2500
532666011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,6,01,1,08,13,2,10000,2,2500
532666011,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,6,01,1,08,17,2,10000,2,2500
532666021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,6,02,1,08,03,2,15000,2,2500
532666021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,6,02,1,08,13,2,15000,2,2500
532666021,771,53266,77,182,1,1,031,03,0315,15,15,11,2,0311,6,02,1,08,17,2,15000,2,2500
532641011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,01,1,08,01,1,5000,2,20350
532641011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,01,1,08,03,2,65000,2,20350
532641011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,01,1,08,04,1,25000,2,20350
532641011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,01,1,08,13,4,95000,2,20350
532641011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,01,1,08,17,4,95000,2,20350
532641021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,02,1,08,03,1,30000,2,20350
532641021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,02,1,08,08,1,5000,2,20350
532641021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,02,1,08,09,1,45000,2,20350
532641021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,02,1,08,13,3,80000,2,20350
532641021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,1,02,1,08,17,3,80000,2,20350
532642011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,01,1,08,03,2,50000,2,5550
532642011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,01,1,08,09,1,40000,2,5550
532642011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,01,1,08,10,1,30000,2,5550
532642011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,01,1,08,13,4,120000,2,5550
532642011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,01,1,08,17,4,120000,2,5550
532642021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,02,1,08,02,1,3000,2,5550
532642021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,02,1,08,03,1,25000,2,5550
532642021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,02,1,08,08,1,5000,2,5550
532642021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,02,1,08,10,2,80000,2,5550
532642021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,02,1,08,13,5,113000,2,5550
532642021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,2,02,1,08,17,5,113000,2,5550
532643011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,3,01,1,08,08,1,7000,2,24050
532643011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,3,01,1,08,09,1,40000,2,24050
532643011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,3,01,1,08,10,1,35000,2,24050
532643011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,3,01,1,08,13,3,82000,2,24050
532643011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,3,01,1,08,17,3,82000,2,24050
532644021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,4,02,1,08,04,1,30000,2,5550
532644021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,4,02,1,08,09,1,40000,2,5550
532644021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,4,02,1,08,13,2,70000,2,5550
532644021,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,4,02,1,08,17,2,70000,2,5550
532645011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,5,01,1,08,02,1,4000,2,7400
532645011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,5,01,1,08,03,2,60000,2,7400
532645011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,5,01,1,08,08,1,5000,2,7400
532645011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,5,01,1,08,09,1,40000,2,7400
532645011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,5,01,1,08,10,1,25000,2,7400
532645011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,5,01,1,08,13,6,134000,2,7400
532645011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,5,01,1,08,17,6,134000,2,7400
532646011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,6,01,1,08,03,1,30000,2,38850
532646011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,6,01,1,08,04,1,25000,2,38850
532646011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,6,01,1,08,13,2,55000,2,38850
532646011,771,53264,77,182,1,1,031,03,0315,15,15,21,2,0311,6,01,1,08,17,2,55000,2,38850
532681011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,01,1,08,02,1,20000,2,610400
532681011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,01,1,08,03,1,30000,2,610400
532681011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,01,1,08,05,1,10000,2,610400
532681011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,01,1,08,13,3,60000,2,610400
532681011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,01,1,08,17,3,60000,2,610400
532681021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,02,1,08,02,2,10000,2,610400
532681021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,02,1,08,03,4,100000,2,610400
532681021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,02,1,08,08,1,25000,2,610400
532681021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,02,1,08,11,1,20000,2,610400
532681021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,02,1,08,13,8,155000,2,610400
532681021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,1,02,1,08,17,8,155000,2,610400
532682011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,2,01,1,08,03,1,35000,2,171675
532682011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,2,01,1,08,05,2,20000,2,171675
532682011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,2,01,1,08,13,3,55000,2,171675
532682011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,2,01,1,08,15,2,400,2,171675
532682011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,2,01,1,08,17,5,55400,2,171675
532683011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,3,01,1,08,01,1,3000,2,305200
532683011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,3,01,1,08,03,2,65000,2,305200
532683011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,3,01,1,08,13,3,68000,2,305200
532683011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,3,01,1,08,17,3,68000,2,305200
532684011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,4,01,1,08,02,1,4000,2,896525
532684011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,4,01,1,08,13,1,4000,2,896525
532684011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,4,01,1,08,17,1,4000,2,896525
532684021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,4,02,1,08,08,1,20000,2,896525
532684021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,4,02,1,08,09,1,38000,2,896525
532684021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,4,02,1,08,11,2,20000,2,896525
532684021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,4,02,1,08,13,4,78000,2,896525
532684021,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,4,02,1,08,17,4,78000,2,896525
532685011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,5,01,1,08,03,1,30000,2,190750
532685011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,5,01,1,08,05,1,8000,2,190750
532685011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,5,01,1,08,08,1,20000,2,190750
532685011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,5,01,1,08,13,3,58000,2,190750
532685011,771,53268,77,182,1,1,031,03,0315,15,15,31,2,0311,5,01,1,08,17,3,58000,2,190750
532431011,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,1,01,1,08,01,1,1000,2,83525
532431011,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,1,01,1,08,03,2,45000,2,83525
532431011,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,1,01,1,08,13,3,46000,2,83525
532431011,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,1,01,1,08,17,3,46000,2,83525
532431041,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,1,04,1,08,09,4,200000,2,83525
532431041,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,1,04,1,08,13,4,200000,2,83525
532431041,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,1,04,1,08,17,4,200000,2,83525
532433021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,3,02,1,08,07,1,6000,2,167050
532433021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,3,02,1,08,08,2,6000,2,167050
532433021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,3,02,1,08,09,2,120000,2,167050
532433021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,3,02,1,08,13,5,132000,2,167050
532433021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,3,02,1,08,17,5,132000,2,167050
532434011,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,01,1,08,03,3,120000,2,732450
532434011,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,01,1,08,07,3,150000,2,732450
532434011,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,01,1,08,13,6,270000,2,732450
532434011,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,01,1,08,17,6,270000,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,01,2,2000,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,02,1,2000,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,03,3,60000,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,04,1,20000,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,08,2,4500,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,09,2,100000,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,10,2,40000,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,13,13,228500,2,732450
532434021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,4,02,1,08,17,13,228500,2,732450
532436021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,6,02,1,08,02,1,30000,2,1439200
532436021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,6,02,1,08,13,1,30000,2,1439200
532436021,771,53243,77,182,1,1,031,03,0315,15,15,32,2,0311,6,02,1,08,17,1,30000,2,1439200
532451011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,01,1,08,02,2,10000,2,3500
532451011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,01,1,08,03,1,40000,2,3500
532451011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,01,1,08,08,3,20000,2,3500
532451011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,01,1,08,10,3,80000,2,3500
532451011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,01,1,08,13,9,150000,2,3500
532451011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,01,1,08,17,9,150000,2,3500
532451021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,02,1,08,08,1,1000,2,3500
532451021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,02,1,08,09,1,20000,2,3500
532451021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,02,1,08,13,2,21000,2,3500
532451021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,02,1,08,17,2,21000,2,3500
532451031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,03,1,08,02,1,3000,2,3500
532451031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,03,1,08,03,1,20000,2,3500
532451031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,03,1,08,13,2,23000,2,3500
532451031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,03,1,08,17,2,23000,2,3500
532451041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,04,1,08,01,1,400,2,3500
532451041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,04,1,08,04,1,2000,2,3500
532451041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,04,1,08,09,2,65000,2,3500
532451041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,04,1,08,13,4,67400,2,3500
532451041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,04,1,08,17,4,67400,2,3500
532451051,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,05,1,08,08,1,5000,2,3500
532451051,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,05,1,08,09,1,40000,2,3500
532451051,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,05,1,08,10,1,25000,2,3500
532451051,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,05,1,08,13,3,70000,2,3500
532451051,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,05,1,08,15,7,1500,2,3500
532451051,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,1,05,1,08,17,10,71500,2,3500
532452011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,2,01,1,08,03,1,20000,2,1750
532452011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,2,01,1,08,04,3,40000,2,1750
532452011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,2,01,1,08,09,1,30000,2,1750
532452011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,2,01,1,08,10,3,50000,2,1750
532452011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,2,01,1,08,13,8,140000,2,1750
532452011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,2,01,1,08,15,5,1000,2,1750
532452011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,2,01,1,08,17,13,141000,2,1750
532454011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,01,1,08,01,1,500,2,3938
532454011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,01,1,08,09,1,30000,2,3938
532454011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,01,1,08,13,2,30500,2,3938
532454011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,01,1,08,17,2,30500,2,3938
532454021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,02,1,08,09,1,40000,2,3938
532454021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,02,1,08,10,1,20000,2,3938
532454021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,02,1,08,13,2,60000,2,3938
532454021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,02,1,08,15,4,1200,2,3938
532454021,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,02,1,08,17,6,61200,2,3938
532454031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,03,1,08,08,3,20000,2,3938
532454031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,03,1,08,09,1,35000,2,3938
532454031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,03,1,08,10,3,50000,2,3938
532454031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,03,1,08,13,7,105000,2,3938
532454031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,03,1,08,15,7,1500,2,3938
532454031,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,03,1,08,17,14,106500,2,3938
532454041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,04,1,08,01,1,700,2,3938
532454041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,04,1,08,03,1,10000,2,3938
532454041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,04,1,08,07,2,2000,2,3938
532454041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,04,1,08,09,1,20000,2,3938
532454041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,04,1,08,11,1,300,2,3938
532454041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,04,1,08,13,6,33000,2,3938
532454041,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,4,04,1,08,17,6,33000,2,3938
532456011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,6,01,1,08,03,1,35000,2,1750
532456011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,6,01,1,08,04,1,20100,2,1750
532456011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,6,01,1,08,13,2,55100,2,1750
532456011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,6,01,1,08,14,2,8000,2,1750
532456011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,6,01,1,08,15,2,300,2,1750
532456011,771,53245,77,182,1,1,031,03,0316,16,16,11,2,0312,6,01,1,08,17,6,63400,2,1750
532471011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,01,1,08,02,1,1000,2,185850
532471011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,01,1,08,03,1,20000,2,185850
532471011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,01,1,08,08,1,35000,2,185850
532471011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,01,1,08,13,3,56000,2,185850
532471011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,01,1,08,17,3,56000,2,185850
532471021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,02,1,08,03,1,42000,2,185850
532471021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,02,1,08,10,2,65000,2,185850
532471021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,02,1,08,12,2,45000,2,185850
532471021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,02,1,08,13,5,152000,2,185850
532471021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,1,02,1,08,17,5,152000,2,185850
532472021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,2,02,1,08,01,1,5000,2,53100
532472021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,2,02,1,08,08,2,90000,2,53100
532472021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,2,02,1,08,09,2,10000,2,53100
532472021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,2,02,1,08,10,1,25000,2,53100
532472021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,2,02,1,08,13,6,130000,2,53100
532472021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,2,02,1,08,17,6,130000,2,53100
532473011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,3,01,1,08,08,1,2000,2,159300
532473011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,3,01,1,08,09,1,50000,2,159300
532473011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,3,01,1,08,11,1,30000,2,159300
532473011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,3,01,1,08,13,3,82000,2,159300
532473011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,3,01,1,08,17,3,82000,2,159300
532474011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,01,1,08,03,2,80000,2,796500
532474011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,01,1,08,05,2,60000,2,796500
532474011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,01,1,08,07,1,5000,2,796500
532474011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,01,1,08,08,1,2000,2,796500
532474011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,01,1,08,13,6,147000,2,796500
532474011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,01,1,08,17,6,147000,2,796500
532474021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,02,1,08,09,2,95000,2,796500
532474021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,02,1,08,10,1,30000,2,796500
532474021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,02,1,08,12,1,20000,2,796500
532474021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,02,1,08,13,4,145000,2,796500
532474021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,4,02,1,08,17,4,145000,2,796500
532475011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,5,01,1,08,08,6,45000,2,371700
532475011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,5,01,1,08,09,3,165000,2,371700
532475011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,5,01,1,08,10,1,30000,2,371700
532475011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,5,01,1,08,13,10,240000,2,371700
532475011,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,5,01,1,08,17,10,240000,2,371700
532476021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,6,02,1,08,02,1,2000,2,2575350
532476021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,6,02,1,08,03,1,40000,2,2575350
532476021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,6,02,1,08,13,2,42000,2,2575350
532476021,771,53247,77,182,1,1,031,03,0316,16,16,31,2,0312,6,02,1,08,17,2,42000,2,2575350
532491011,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,1,01,1,08,02,3,15000,2,9300
532491011,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,1,01,1,08,03,2,30000,2,9300
532491011,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,1,01,1,08,04,1,12000,2,9300
532491011,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,1,01,1,08,13,6,57000,2,9300
532491011,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,1,01,1,08,17,6,57000,2,9300
532492021,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,2,02,1,08,08,1,3000,2,3100
532492021,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,2,02,1,08,09,1,30000,2,3100
532492021,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,2,02,1,08,13,2,33000,2,3100
532492021,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,2,02,1,08,17,2,33000,2,3100
532493011,771,53249,77,182,1,1,031,03,0316,16,16,21,2,0312,3,01,1,08,03,2,20000,2,9300
